FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
rmn_e016a_44.1-2_17.wav,N,2.8,3.8,2.8,Unknown,Unknown,NA
rmn_e016a_44.1-2_19.wav,S,3.2,3.0,3.4,Unknown,Unknown,NA
rmn_e016a_48.1-2_11.wav,X,4.6,3.6,4.2,Unknown,Unknown,NA
rmn_e016a_48.1-2_25.wav,N,4.0,3.8,3.4,Unknown,Unknown,NA
rmn_e016a_48.1-2_7.wav,N,3.6,4.0,4.2,Unknown,Unknown,NA
rmn_e016a_48.1-2_9.wav,N,4.6,3.8,4.0,Unknown,Unknown,NA
rmn_e016a_50.1-2_28.wav,N,2.8,4.2,4.4,Unknown,Unknown,NA
rmn_e016a_50.1-2_29.wav,N,3.8,3.8,4.0,Unknown,Unknown,NA
rmn_e016a_55.1-2_0.wav,N,4.8,4.0,3.8,Unknown,Unknown,NA
rmn_e016a_55.1-2_15.wav,X,5.8,4.0,4.4,Unknown,Unknown,NA
rmn_e016b_103.1-2_26.wav,N,4.6,4.8,3.8,Unknown,Unknown,NA
rmn_e016b_112.1-2_0.wav,N,4.6,4.4,4.0,Unknown,Unknown,NA
rmn_e016b_81.1-2_0.wav,N,4.6,4.0,4.0,Unknown,Unknown,NA
rmn_e016b_84.1-2_12.wav,H,5.0,5.2,4.2,Unknown,Unknown,NA
rmn_e016b_84.1-2_2.wav,O,5.6,3.6,4.8,Unknown,Unknown,NA
rmn_e016b_84.1-2_20.wav,N,3.8,4.0,3.6,Unknown,Unknown,NA
rmn_e016b_84.1-2_5.wav,X,5.8,2.6,5.0,Unknown,Unknown,NA
rmn_e016b_88.1-2_15.wav,X,5.2,4.0,4.4,Unknown,Unknown,NA
rmn_e016b_88.1-2_25.wav,H,5.2,5.6,4.4,Unknown,Unknown,NA
rmn_e016b_88.1-2_33.wav,N,2.8,3.8,4.2,Unknown,Unknown,NA
rmn_e016b_88.1-2_37.wav,N,3.6,4.4,4.2,Unknown,Unknown,NA
rmn_e016b_88.1-2_5.wav,X,5.0,4.8,5.0,Unknown,Unknown,NA
rmn_e016b_97.1-2_1.wav,N,3.8,3.8,3.6,Unknown,Unknown,NA
rmn_e016b_97.1-2_86.wav,N,4.2,4.0,3.4,Unknown,Unknown,NA
rmn_e016c_131.1-2_241.wav,N,3.0,4.0,3.2,Unknown,Unknown,NA
rmn_e016c_131.1-2_274.wav,N,3.6,4.8,4.2,Unknown,Unknown,NA
rmn_e016c_131.1-2_303.wav,N,2.8,4.0,3.4,Unknown,Unknown,NA
rmn_e016c_131.1-2_391.wav,N,2.8,3.6,3.0,Unknown,Unknown,NA
rmn_e017a_5.1-2_102.wav,N,3.8,4.2,4.0,Unknown,Unknown,NA
rmn_e017a_5.1-2_108.wav,N,4.0,3.8,4.4,Unknown,Unknown,NA
rmn_e017a_5.1-2_109.wav,N,4.6,4.4,4.4,Unknown,Unknown,NA
rmn_e017a_5.1-2_117.wav,N,5.0,4.4,4.2,Unknown,Unknown,NA
rmn_e017a_5.1-2_32.wav,N,4.0,3.6,4.0,Unknown,Unknown,NA
rmn_e017a_5.1-2_52.wav,N,4.4,4.8,4.0,Unknown,Unknown,NA
rmn_e017a_5.1-2_55.wav,N,4.4,4.4,4.6,Unknown,Unknown,NA
rmn_e017a_5.1-2_90.wav,N,4.0,3.4,4.4,Unknown,Unknown,NA
rmn_e017b_109.1-2_14.wav,X,3.4,4.0,3.6,Unknown,Unknown,NA
rmn_e017b_70.1-2_15.wav,H,5.0,6.0,5.4,Unknown,Unknown,NA
rmn_e017b_72.1-2_6.wav,N,4.2,4.8,5.4,Unknown,Unknown,NA
rmn_e017b_76.1-2_10.wav,H,4.8,5.4,5.0,Unknown,Unknown,NA
rmn_e017b_76.1-2_16.wav,H,5.6,5.8,5.4,Unknown,Unknown,NA
rmn_e017b_76.1-2_19.wav,H,5.6,5.6,5.4,Unknown,Unknown,NA
rmn_e017b_76.1-2_2.wav,H,5.8,6.0,6.0,Unknown,Unknown,NA
rmn_e017b_76.1-2_4.wav,N,5.8,3.8,4.6,Unknown,Unknown,NA
rmn_e017b_78.1-2_29.wav,N,3.6,5.0,5.4,Unknown,Unknown,NA
rmn_e017b_81.1-2_5.wav,H,5.8,5.4,5.2,Unknown,Unknown,NA
rmn_e017b_86.1-2_5.wav,H,6.0,6.2,5.6,Unknown,Unknown,NA
rmn_e017b_86.1-2_9.wav,H,5.6,6.0,5.2,Unknown,Unknown,NA
rmn_e017b_91.1-2_31.wav,H,5.4,5.4,5.4,Unknown,Unknown,NA
rmn_e017b_94.1-2_12.wav,X,5.4,5.2,4.8,Unknown,Unknown,NA
rmn_e017b_94.1-2_36.wav,N,4.8,3.2,4.6,Unknown,Unknown,NA
rmn_e017b_94.1-2_7.wav,H,3.6,4.8,5.4,Unknown,Unknown,NA
rmn_e017b_96.1-2_0.wav,H,5.2,5.8,5.0,Unknown,Unknown,NA
rmn_e017c_130.1-2_15.wav,N,3.2,4.2,4.6,Unknown,Unknown,NA
rmn_e017c_135.1-2_0.wav,X,3.8,3.4,4.0,Unknown,Unknown,NA
rmn_e017c_143.1-2_0.wav,O,4.2,3.6,4.6,Unknown,Unknown,NA
rmn_e017c_148.1-2_33.wav,S,3.0,3.4,4.2,Unknown,Unknown,NA
rmn_e018a_107.1-2_19.wav,N,4.8,3.6,4.0,Unknown,Unknown,NA
rmn_e018a_107.1-2_28.wav,N,5.6,3.8,4.8,Unknown,Unknown,NA
rmn_e018a_107.1-2_32.wav,N,3.2,3.8,3.2,Unknown,Unknown,NA
rmn_e018a_107.1-2_41.wav,H,5.0,4.8,4.4,Unknown,Unknown,NA
rmn_e018a_107.1-2_43.wav,X,4.0,3.4,4.4,Unknown,Unknown,NA
rmn_e018a_107.1-2_45.wav,O,4.4,3.4,4.4,Unknown,Unknown,NA
rmn_e018a_107.1-2_69.wav,N,4.4,4.8,4.8,Unknown,Unknown,NA
rmn_e018a_107.1-2_76.wav,N,5.0,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_126.wav,N,2.8,3.8,3.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_140.wav,N,5.2,3.2,4.0,Unknown,Unknown,NA
rmn_e018a_111.1-2_145.wav,N,5.2,3.2,5.0,Unknown,Unknown,NA
rmn_e018a_111.1-2_154.wav,O,4.8,3.8,4.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_158.wav,H,4.4,5.8,4.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_173.wav,X,4.4,4.6,4.4,Unknown,Unknown,NA
rmn_e018a_111.1-2_204.wav,N,4.2,4.2,4.0,Unknown,Unknown,NA
rmn_e018a_111.1-2_205.wav,X,5.2,4.4,4.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_21.wav,N,4.0,4.0,4.6,Unknown,Unknown,NA
rmn_e018a_111.1-2_218.wav,N,5.2,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_111.1-2_219.wav,X,4.8,5.2,4.6,Unknown,Unknown,NA
rmn_e018a_111.1-2_226.wav,N,5.0,3.6,4.2,Unknown,Unknown,NA
rmn_e018a_111.1-2_229.wav,N,4.0,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_111.1-2_231.wav,N,4.8,4.0,4.4,Unknown,Unknown,NA
rmn_e018a_111.1-2_232.wav,N,4.2,4.0,3.8,Unknown,Unknown,NA
rmn_e018a_111.1-2_33.wav,H,4.8,5.4,4.0,Unknown,Unknown,NA
rmn_e018a_111.1-2_34.wav,N,4.166667,3.833333,3.833333,Unknown,Unknown,NA
rmn_e018a_111.1-2_65.wav,N,5.4,3.4,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1044.wav,N,3.6,3.8,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_1063.wav,X,4.8,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_1068.wav,N,4.0,4.0,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1103.wav,X,5.0,4.6,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1123.wav,N,4.2,4.4,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_1129.wav,X,4.6,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_114.wav,N,3.4,3.8,3.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_1145.wav,X,4.4,3.6,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1147.wav,X,4.4,4.8,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_1168.wav,N,4.4,3.6,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_1171.wav,S,3.4,3.4,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_1173.wav,N,4.0,4.0,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1176.wav,N,3.2,3.6,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1207.wav,N,3.8,4.0,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1254.wav,S,4.0,2.8,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_1273.wav,X,2.6,3.8,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_1275.wav,N,2.6,4.0,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_136.wav,N,4.6,3.6,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_143.wav,N,3.6,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1519.wav,H,3.8,5.4,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_157.wav,C,3.6,2.8,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1579.wav,X,2.8,3.2,2.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_160.wav,N,3.2,3.4,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_164.wav,N,2.6,4.0,3.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_167.wav,N,3.2,3.6,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_173.wav,N,3.8,3.8,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1797.wav,H,4.0,4.6,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_181.wav,N,2.8,3.4,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1822.wav,X,4.4,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_1850.wav,N,4.0,4.4,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_1856.wav,N,3.6,4.4,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1867.wav,N,4.2,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1868.wav,N,3.4,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_1874.wav,N,3.4,3.2,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_1885.wav,N,2.8,3.6,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_1907.wav,N,3.0,4.2,3.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_1910.wav,X,4.0,3.8,3.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_2043.wav,N,3.4,4.2,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_2066.wav,N,4.2,4.2,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_2082.wav,X,4.0,3.0,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_2085.wav,N,3.8,3.8,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_2291.wav,N,3.6,4.0,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_230.wav,X,4.2,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_233.wav,X,4.0,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_247.wav,S,3.0,3.6,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_250.wav,S,3.0,3.0,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_257.wav,N,3.6,4.2,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_260.wav,N,3.0,3.6,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_267.wav,S,3.4,3.4,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_2756.wav,N,3.4,3.6,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_2794.wav,H,4.8,5.4,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_280.wav,N,3.4,4.2,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_2810.wav,N,4.0,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_282.wav,N,2.8,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_29.wav,N,4.2,3.8,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_308.wav,H,4.6,4.8,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_316.wav,N,5.2,4.0,5.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_320.wav,H,5.0,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_325.wav,H,4.4,6.0,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_338.wav,N,3.2,4.2,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_364.wav,N,4.6,4.8,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_385.wav,N,3.6,4.2,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_388.wav,N,5.8,4.4,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_389.wav,X,5.0,4.6,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_391.wav,N,4.2,3.4,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_412.wav,N,4.6,3.8,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_426.wav,N,4.6,4.2,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_470.wav,N,4.2,4.2,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_485.wav,N,4.4,4.4,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_49.wav,X,3.6,3.8,3.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_522.wav,N,3.4,4.0,3.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_541.wav,N,4.0,3.8,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_552.wav,N,3.8,3.6,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_553.wav,N,3.4,3.0,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_565.wav,H,4.6,5.2,4.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_570.wav,X,5.0,3.0,5.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_584.wav,N,5.4,4.2,5.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_588.wav,N,4.0,4.2,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_629.wav,H,4.4,5.8,5.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_631.wav,N,4.6,4.4,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_651.wav,N,4.4,4.2,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_654.wav,N,4.0,4.4,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_658.wav,N,2.8,4.2,3.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_696.wav,N,3.2,4.2,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_71.wav,N,4.4,4.0,3.8,Unknown,Unknown,NA
rmn_e018a_112.1-2_714.wav,N,3.8,3.8,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_723.wav,X,3.6,3.6,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_73.wav,N,4.0,4.2,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_747.wav,N,3.4,4.0,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_749.wav,S,3.0,3.6,2.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_761.wav,N,4.2,3.4,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_782.wav,N,2.8,3.6,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_783.wav,X,3.2,3.4,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_84.wav,N,4.0,3.8,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_871.wav,N,4.8,4.0,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_878.wav,N,4.6,3.8,4.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_879.wav,X,3.6,3.8,4.0,Unknown,Unknown,NA
rmn_e018a_112.1-2_926.wav,N,4.8,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_93.wav,N,3.6,4.0,4.4,Unknown,Unknown,NA
rmn_e018a_112.1-2_963.wav,U,3.6,3.0,4.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_964.wav,N,3.0,4.2,3.6,Unknown,Unknown,NA
rmn_e018a_112.1-2_967.wav,N,2.8,3.8,3.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_969.wav,X,5.0,3.4,5.2,Unknown,Unknown,NA
rmn_e018a_112.1-2_99.wav,N,2.4,3.4,3.0,Unknown,Unknown,NA
rmn_e018a_2.1-2_18.wav,N,4.2,3.0,4.2,Unknown,Unknown,NA
rmn_e018a_2.1-2_20.wav,X,3.2,2.6,3.8,Unknown,Unknown,NA
rmn_e018a_2.1-2_6.wav,N,5.6,3.4,5.0,Unknown,Unknown,NA
rmn_e018a_2.1-2_9.wav,X,4.2,3.4,4.2,Unknown,Unknown,NA
rmn_e018a_23.1-2_0.wav,N,5.0,4.6,4.6,Unknown,Unknown,NA
rmn_e018a_23.1-2_10.wav,H,5.8,5.0,5.6,Unknown,Unknown,NA
rmn_e018a_23.1-2_16.wav,H,5.6,4.8,5.2,Unknown,Unknown,NA
rmn_e018a_30.1-2_0.wav,H,4.8,5.4,4.8,Unknown,Unknown,NA
rmn_e018a_31.1-2_10.wav,X,2.4,4.0,3.0,Unknown,Unknown,NA
rmn_e018a_31.1-2_19.wav,X,4.8,3.0,4.8,Unknown,Unknown,NA
rmn_e018a_31.1-2_24.wav,X,4.2,3.2,3.6,Unknown,Unknown,NA
rmn_e018a_33.1-2_9.wav,N,5.2,4.4,5.0,Unknown,Unknown,NA
rmn_e018a_35.1-2_15.wav,N,5.8,3.8,4.8,Unknown,Unknown,NA
rmn_e018a_35.1-2_28.wav,H,3.6,5.2,4.4,Unknown,Unknown,NA
rmn_e018a_35.1-2_6.wav,H,4.6,4.8,4.8,Unknown,Unknown,NA
rmn_e018a_40.1-2_15.wav,N,5.2,4.0,5.0,Unknown,Unknown,NA
rmn_e018a_40.1-2_18.wav,H,5.2,5.0,4.6,Unknown,Unknown,NA
rmn_e018a_40.1-2_21.wav,H,5.6,5.2,5.4,Unknown,Unknown,NA
rmn_e018a_40.1-2_23.wav,N,5.0,4.4,4.0,Unknown,Unknown,NA
rmn_e018a_40.1-2_26.wav,N,4.4,4.0,5.0,Unknown,Unknown,NA
rmn_e018a_40.1-2_36.wav,H,5.2,5.4,5.6,Unknown,Unknown,NA
rmn_e018a_40.1-2_41.wav,N,4.6,4.6,4.6,Unknown,Unknown,NA
rmn_e018a_40.1-2_42.wav,H,4.8,5.4,4.6,Unknown,Unknown,NA
rmn_e018a_41.1-2_0.wav,N,2.6,3.6,3.0,Unknown,Unknown,NA
rmn_e018a_42.1-2_12.wav,X,5.0,4.2,5.2,Unknown,Unknown,NA
rmn_e018a_42.1-2_9.wav,N,5.6,3.0,5.2,Unknown,Unknown,NA
rmn_e018a_44.1-2_17.wav,S,4.0,3.4,4.6,Unknown,Unknown,NA
rmn_e018a_44.1-2_26.wav,N,3.2,3.8,3.2,Unknown,Unknown,NA
rmn_e018a_44.1-2_30.wav,N,3.0,4.4,3.4,Unknown,Unknown,NA
rmn_e018a_44.1-2_42.wav,N,3.2,3.6,3.0,Unknown,Unknown,NA
rmn_e018a_44.1-2_45.wav,N,3.0,3.4,3.2,Unknown,Unknown,NA
rmn_e018a_44.1-2_48.wav,N,3.2,4.2,3.2,Unknown,Unknown,NA
rmn_e018a_44.1-2_50.wav,S,3.6,3.8,3.4,Unknown,Unknown,NA
rmn_e018a_44.1-2_6.wav,N,3.0,4.2,3.6,Unknown,Unknown,NA
rmn_e018a_45.1-2_19.wav,N,3.8,4.8,3.4,Unknown,Unknown,NA
rmn_e018a_45.1-2_2.wav,N,2.8,3.8,3.4,Unknown,Unknown,NA
rmn_e018a_45.1-2_20.wav,N,2.6,3.2,2.2,Unknown,Unknown,NA
rmn_e018a_45.1-2_21.wav,N,3.2,4.0,3.0,Unknown,Unknown,NA
rmn_e018a_5.1-2_1.wav,N,3.8,4.0,4.6,Unknown,Unknown,NA
rmn_e018a_5.1-2_20.wav,N,5.0,4.0,4.6,Unknown,Unknown,NA
rmn_e018a_5.1-2_27.wav,H,5.4,4.0,4.8,Unknown,Unknown,NA
rmn_e018a_50.1-2_14.wav,N,4.2,4.0,3.4,Unknown,Unknown,NA
rmn_e018a_50.1-2_17.wav,N,4.2,4.0,3.4,Unknown,Unknown,NA
rmn_e018a_50.1-2_2.wav,N,3.0,4.0,4.0,Unknown,Unknown,NA
rmn_e018a_50.1-2_27.wav,S,4.2,3.8,4.2,Unknown,Unknown,NA
rmn_e018a_50.1-2_29.wav,N,3.4,2.8,4.0,Unknown,Unknown,NA
rmn_e018a_50.1-2_40.wav,N,3.4,3.2,2.8,Unknown,Unknown,NA
rmn_e018a_50.1-2_52.wav,N,4.2,3.6,4.6,Unknown,Unknown,NA
rmn_e018a_50.1-2_9.wav,H,3.8,5.0,4.0,Unknown,Unknown,NA
rmn_e018a_51.1-2_12.wav,N,4.8,3.8,4.8,Unknown,Unknown,NA
rmn_e018a_51.1-2_14.wav,N,3.8,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_51.1-2_15.wav,X,4.4,5.0,4.8,Unknown,Unknown,NA
rmn_e018a_51.1-2_23.wav,X,5.2,3.0,5.0,Unknown,Unknown,NA
rmn_e018a_51.1-2_25.wav,X,4.2,4.2,4.2,Unknown,Unknown,NA
rmn_e018a_54.1-2_11.wav,N,4.0,3.8,3.4,Unknown,Unknown,NA
rmn_e018a_54.1-2_14.wav,N,4.8,4.4,4.2,Unknown,Unknown,NA
rmn_e018a_54.1-2_25.wav,N,2.8,3.4,3.2,Unknown,Unknown,NA
rmn_e018a_54.1-2_30.wav,N,3.0,3.4,2.8,Unknown,Unknown,NA
rmn_e018a_54.1-2_36.wav,N,4.8,3.6,4.0,Unknown,Unknown,NA
rmn_e018a_54.1-2_39.wav,N,4.6,3.8,3.6,Unknown,Unknown,NA
rmn_e018a_9.1-2_16.wav,N,4.8,3.4,4.0,Unknown,Unknown,NA
rmn_e018a_9.1-2_17.wav,N,4.6,4.0,4.2,Unknown,Unknown,NA
rmn_e018a_9.1-2_21.wav,X,3.6,4.6,4.0,Unknown,Unknown,NA
rmn_e018a_9.1-2_6.wav,X,4.8,4.0,4.4,Unknown,Unknown,NA
rmn_e018b_62.1-2_156.wav,N,2.6,4.0,4.4,Unknown,Unknown,NA
rmn_e018b_74.1-2_138.wav,S,2.833333,3.0,3.166667,Unknown,Unknown,NA
rmn_e018b_76.1-2_119.wav,A,3.8,3.6,4.2,Unknown,Unknown,NA
rmn_e018b_76.1-2_162.wav,N,4.2,3.8,4.4,Unknown,Unknown,NA
rmn_e018b_76.1-2_247.wav,N,3.4,4.2,4.8,Unknown,Unknown,NA
rmn_e018b_76.1-2_40.wav,N,4.8,3.8,4.6,Unknown,Unknown,NA
rmn_e018b_89.1-2_25.wav,N,4.4,3.8,4.8,Unknown,Unknown,NA
rmn_e018b_89.1-2_55.wav,O,4.4,3.2,4.4,Unknown,Unknown,NA
rmn_e018b_89.1-2_60.wav,N,2.6,3.6,4.0,Unknown,Unknown,NA
rmn_e018b_89.1-2_78.wav,X,3.6,4.4,3.2,Unknown,Unknown,NA
rmn_e018b_89.1-2_85.wav,N,3.4,2.8,2.8,Unknown,Unknown,NA
rmn_e018c_101.1-2_11.wav,N,3.4,3.2,3.6,Unknown,Unknown,NA
rmn_e018c_101.1-2_16.wav,N,4.2,3.0,3.8,Unknown,Unknown,NA
rmn_e018c_103.1-2_0.wav,N,3.2,4.4,4.2,Unknown,Unknown,NA
rmn_e018c_104.1-2_17.wav,X,5.0,5.0,4.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_134.wav,N,3.2,4.2,3.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_139.wav,O,4.2,4.2,4.2,Unknown,Unknown,NA
rmn_e018c_113.1-2_176.wav,N,3.6,4.2,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_181.wav,N,3.8,3.6,2.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_183.wav,N,4.2,4.6,4.2,Unknown,Unknown,NA
rmn_e018c_113.1-2_188.wav,N,4.8,4.4,4.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_209.wav,S,4.6,3.2,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_226.wav,N,3.2,4.0,4.2,Unknown,Unknown,NA
rmn_e018c_113.1-2_230.wav,N,4.0,3.8,3.2,Unknown,Unknown,NA
rmn_e018c_113.1-2_236.wav,N,3.8,4.0,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_238.wav,N,3.6,3.4,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_242.wav,X,4.2,3.8,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_250.wav,N,4.6,3.8,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_263.wav,N,4.6,3.4,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_294.wav,N,4.0,5.4,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_295.wav,N,4.2,4.4,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_299.wav,U,4.8,4.6,4.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_313.wav,N,4.2,3.6,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_317.wav,H,3.2,4.4,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_322.wav,H,2.8,4.8,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_332.wav,N,4.0,4.0,4.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_335.wav,S,4.0,3.0,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_336.wav,N,3.2,3.0,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_342.wav,S,2.6,3.0,3.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_345.wav,N,2.6,3.4,4.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_352.wav,N,4.0,4.0,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_353.wav,S,3.6,3.0,4.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_371.wav,U,2.4,3.8,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_376.wav,N,4.0,4.6,3.8,Unknown,Unknown,NA
rmn_e018c_113.1-2_400.wav,X,2.8,2.8,2.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_41.wav,N,3.0,3.4,3.0,Unknown,Unknown,NA
rmn_e018c_113.1-2_438.wav,N,2.8,3.6,3.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_439.wav,X,2.8,3.8,3.2,Unknown,Unknown,NA
rmn_e018c_113.1-2_445.wav,N,4.2,3.0,3.4,Unknown,Unknown,NA
rmn_e018c_113.1-2_448.wav,N,2.6,3.4,3.6,Unknown,Unknown,NA
rmn_e018c_113.1-2_464.wav,N,3.2,3.4,2.4,Unknown,Unknown,NA
